Name	lat	lng	population
Hart bei Graz	47.04311	15.51527	368
Berg im Drautal	46.74915	13.13536	733
Lockenhaus	47.40753	16.41623	326
St. Georgen am Längsee	46.78061	14.43033	596
St. Martin of Tennengebirge	47.465	13.37761	960
Afiesl	48.58229	14.12777	843
Großkirchheim	46.9727	12.89589	1012
Damüls	47.28034	9.89164	1402
Bad Waltersdorf	47.1696	16.0087	290
Bad Zell	48.34906	14.66945	511
Auen	46.59963	13.84389	492
Bad Leonfelden	48.52047	14.29459	746
Pfarrwerfen	47.45729	13.20531	541
Thal	47.07644	15.36052	451
Bürserberg	47.14644	9.77736	872
Holzgau	47.26045	10.34419	1104
Schröcken	47.25755	10.09197	1265
Nebelberg	48.62854	13.84629	694
Ottnang am Hausruck	48.09568	13.65841	525
Prottes	48.3868	16.7389	164
Favoriten	48.16116	16.38233	236
Sonnberg im Mühlkreis	48.4608	14.31167	824
Unternberg	47.11269	13.74261	1022
Alberschwende	47.45025	9.83152	721
Mellau	47.35034	9.88149	689
Frastanz	47.21735	9.62995	494
Kirchbichl	47.51743	12.09629	529
Baierdorf-Umgebung	47.28511	15.71045	675
Sonntag	47.23857	9.89765	891
Bärnbach	47.07141	15.12792	426
Längenfeld	47.07398	10.96951	1177
Haus im Ennstal	47.41058	13.76759	757
Hall bei Admont	47.587	14.46372	634
Vandans	47.09569	9.86525	644
Ertl	47.97704	14.63134	442
Schwarzenberg	47.41415	9.85154	703
Hittisau	47.45781	9.95962	792
Micheldorf in Kärnten	46.91465	14.42733	626
Schärding Vorstadt	48.45195	13.43946	319
Neuberg im Burgenland	47.16894	16.26054	303
Schönkirchen-Reyersdorf	48.35477	16.69115	155
Klein-Neusiedl	48.09379	16.60661	157
Eggendorf	47.85809	16.32182	239
Seitenberg	46.74801	14.08825	641
Dünserberg	47.22752	9.72372	1057
Aschau im Zillertal	47.26613	11.89536	573
Assling	46.78663	12.63951	1155
Thiersee	47.59424	12.11758	625
Mitterndorf	47.57728	12.16968	492
Grinzens	47.22927	11.25318	937
Mauer	46.74104	14.22937	750
Mautbrücken	46.72037	14.19399	501
Fresen	46.70516	14.04513	772
Draschen	46.76909	14.06758	792
Hinterberg	47.36066	15.06951	557
Tillmitsch Links der Laßnitz	46.80955	15.52394	275
Kirchenviertel	47.13124	15.34764	376
Taugl	47.64747	13.20282	856
Anger	47.15593	13.10592	842
Sticklberg	47.53036	15.77911	900
Klaffenegg	47.51813	15.76006	1018
Wagrain	48.00503	13.67163	428
Weißenkirchen im Attergau	47.94964	13.41843	649
Nöstlbach	48.1666	14.24609	285
Klausner	47.5756	14.35029	642
Puchlkirchen am Trattberg	48.04478	13.57198	553
Wagnergraben	48.02036	13.02395	473
Illitsch	46.53855	13.86681	906
Diesseits	48.29216	13.43546	371
Wasserburg	48.27425	14.56152	264
Loitzenberg	48.27291	14.55259	309
Unterjosefstal	48.29216	14.57525	268
Doppl	48.28245	14.56851	337
Wolfern	48.08278	14.37201	361
Eggendorf	48.1313	15.6196	306
Hart	48.1532	15.61569	294
Ratzersdorf an der Traisen	48.22639	15.66629	249
Regau	47.99078	13.68811	429
Bernardin	48.16042	14.00834	318
Brandln	48.1451	13.99504	321
Dickerldorf	48.17676	14.05705	311
Laahen	48.17192	14.00637	324
Oberhaid	48.17593	14.01495	322
Gralla	46.81404	15.5551	278
Wispl	48.16488	13.99753	323
Haidl	48.17267	14.05297	309
Tiefenbach	47.5354	16.21346	545
Gries	46.8316	14.85103	460
Priel	46.82758	14.8333	452
Kreuzstetten	48.48046	16.47323	223
Langholzfeld	48.24297	14.24772	272
Neufurth	48.07894	14.8118	299
Villacher Vorstadt	46.62368	14.28892	448
Völkermarkter Vorstadt	46.62418	14.32081	442
St. Veiter Vorstadt	46.6317	14.30579	446
Lerchenfeld	48.41234	15.63183	193
Reinbach	47.34673	13.19072	594
Niederstraß	48.01398	13.72956	409
Langenlebarn-Oberaigen	48.33023	16.11059	174
Lind	46.62244	13.84715	513
Zell-Arzberg	47.95191	14.79322	377
Zell-Markt	47.95878	14.78318	363
Esch	47.8403	13.09223	468
Innere Stadt	47.0665	15.44051	361
Villach-Innere Stadt	46.61275	13.84638	506
Schachen bei Vorau	47.3801	15.85816	714
Obergäu	47.58955	13.17621	474
Eching	47.97263	12.88786	400
Untereisenfeld	48.168	14.041	314
Hochpoint	48.16139	14.03838	312
Dörfl	48.01245	13.65472	437
Dürnau	47.9971	13.64459	440
Neualm	47.69336	13.08758	444
Neu-Feffernitz	46.68772	13.67914	500
Braunau Neustadt	48.24606	13.03583	347
Schleben	46.62039	13.93301	560
Wudmath	46.59634	13.98067	500
Bergern	48.16752	14.11153	298
Höfling	48.05444	15.03672	327
Vasoldsberg	47.01634	15.55835	423
St. Agathen und Perau	46.60627	13.85615	473
Laab	48.2611	13.05418	326
Absdorf	48.40021	15.97874	181
Rohrendorf bei Krems	48.41935	15.65772	191
Tux	47.15559	11.72872	1520
Bergland	48.15595	15.18553	256
Rosental an der Kainach	47.05192	15.122	422
Ufer	48.24842	14.49977	231
Lingenau	47.45033	9.92166	752
Tillmitsch	46.81195	15.51679	275
Donaustadt	48.2333	16.46002	149
Jakomini	47.05441	15.44984	344
Lend	47.08256	15.41589	352
Geidorf	47.08393	15.444	397
Sankt Leonhard	47.06924	15.45784	365
Andritz	47.11387	15.42348	366
Gries	47.06236	15.42421	342
Viktringer Vorstadt	46.61773	14.30931	436
Angerberg	47.50563	12.03119	658
Rohr im Kremstal	48.06864	14.19306	356
Langenegg	47.46922	9.89744	729
Vogau	46.73187	15.60837	252
Reitberg	47.85269	13.1573	622
Föderlach I	46.59998	13.96128	467
Vals	47.04507	11.53281	1352
Hinterleiten	48.16513	15.96654	368
Neubau	48.21901	14.19301	278
Steinfeld	47.71254	13.6326	477
York	-31.88809	116.7678	179
Yanchep	-31.54678	115.63171	15
Yallingup	-33.64592	115.03514	61
Wundowie	-31.76163	116.3799	285
Wooroloo	-31.8038	116.31311	238
Woodville	-34.877	138.54291	14
Woodside	-34.95433	138.87901	369
Wiluna	-26.5921	120.22402	518
Willunga	-35.27127	138.55417	120
Williamstown	-34.6721	138.89108	285
Willaston	-34.5864	138.74124	82
Whyalla	-33.03268	137.56483	20
Wembley	-31.93308	115.81783	20
Wellard	-32.26667	115.83333	21
Wayville	-34.94468	138.59132	37
Waterloo Corner	-34.71667	138.58333	14
Waroona	-32.84323	115.92201	41
Wanneroo	-31.75	115.8	43
Wallaroo	-33.93881	137.63365	24
Waikerie	-34.18178	139.98552	49
Wagin	-33.30894	117.34328	264
Waggrakine	-28.71883	114.63924	32
Virginia	-34.6663	138.56027	20
Victor Harbor	-35.55042	138.62154	8
Vasse	-33.69337	115.2678	6
Utakarra	-28.78333	114.65	25
Unley	-34.95	138.6	44
Two Wells	-34.59327	138.51367	16
Tumby Bay	-34.3773	136.10065	8
Trigg	-31.86939	115.7571	20
Toodyay	-31.54977	116.46743	137
Thebarton	-34.91667	138.56667	22
Tennant Creek	-19.6497	134.19147	364
Tea Tree Gully	-34.81667	138.73333	246
Tanunda	-34.52336	138.95982	261
Tailem Bend	-35.25226	139.45546	22
Swan View	-31.88333	116.05	51
Swanbourne	-31.96878	115.7673	36
Subiaco	-31.9485	115.8268	30
Sturt	-35.02303	138.55476	30
Streaky Bay	-32.79554	134.20928	12
Strathalbyn	-35.25979	138.89247	72
Stoneville	-31.8783	116.17072	238
Stoneville	-30.86667	121.76667	345
Stirling	-35.0022	138.71956	424
Spearwood	-32.10534	115.77797	5
South Perth	-31.98333	115.86667	19
Solomontown	-33.1853	138.02364	6
Smithfield	-34.68333	138.68333	46
Denham	-25.92679	113.53327	11
Serpentine	-32.36051	115.97723	36
Semaphore	-34.83934	138.48228	14
Seaton	-34.9	138.51667	7
Seaford	-35.1898	138.47589	29
Scarborough	-31.89578	115.76431	9
Salisbury	-34.76667	138.63333	31
Safety Bay	-32.30463	115.74213	8
Roxby Downs	-30.56305	136.89546	107
Roleystone	-32.11458	116.0706	220
Rockingham	-32.27682	115.72978	1
Robe	-37.16387	139.76026	4
Maida Vale	-31.95187	116.02764	67
Reynella	-35.09372	138.53082	120
Quorn	-32.34676	138.04176	298
Quindalup	-33.6356	115.14899	11
Prospect	-34.88241	138.5933	43
Port Willunga	-35.26181	138.46436	11
Port Pirie	-33.19176	138.01746	7
Port Noarlunga	-35.14802	138.47099	8
Moonta Bay	-34.05	137.56667	8
Port Lincoln	-34.72625	135.87442	32
Port Hedland	-20.31215	118.61059	5
Port Elliot	-35.53017	138.67922	25
Port Broughton	-33.6007	137.93597	10
Port Augusta West	-32.48611	137.75833	8
Port Augusta	-32.49597	137.77281	11
Port Adelaide	-34.8462	138.50302	1
Plympton	-34.962	138.55496	16
Pinjarra	-32.6298	115.87351	10
Peterborough	-32.97205	138.84073	537
Perth	-31.95224	115.8614	46
Pemberton	-34.44311	116.03689	125
Pearce	-31.66667	116.01667	38
Parkerville	-31.87472	116.138	246
Parap	-12.43054	130.84142	24
Onslow	-21.63764	115.11221	7
One Tree Hill	-34.7	138.76667	260
O’Halloran Hill	-35.06667	138.55	145
Nuriootpa	-34.46825	138.99767	278
Nullagine	-21.88972	120.1114	383
North Fremantle	-32.03333	115.75	11
Northfield	-34.84979	138.6255	85
North Beach	-31.86298	115.75624	14
Northam	-31.64932	116.67423	155
Normanville	-35.44623	138.3213	28
Old Noarlunga	-35.18209	138.50138	9
Nhulunbuy	-12.18165	136.77841	48
Newman	-23.35644	119.73553	543
Nedlands	-31.98184	115.8073	34
Narrogin	-32.93282	117.17763	347
Nairne	-35.0345	138.91154	369
Mylor	-35.04303	138.759	316
Murray Bridge	-35.11986	139.27345	36
Mundijong	-32.29217	115.98564	42
Mundaring	-31.9021	116.16757	295
Mount Isa	-20.72523	139.49727	431
Mount Helena	-31.87606	116.21025	282
Mount Compass	-35.34685	138.62032	236
Mount Barker	-35.06667	138.86667	322
Mount Barker	-34.63084	117.66606	254
Mosman Park	-32.00538	115.7638	24
Morphett Vale	-35.13333	138.51667	92
Moora	-30.64003	116.00365	209
Modbury	-34.83333	138.68333	109
Moana	-35.19394	138.47614	29
Mitcham	-34.97892	138.62184	98
Minlaton	-34.77101	137.59576	74
Midland	-31.88909	116.0107	8
Middleton	-35.51047	138.70377	25
Middle Swan	-31.85	116.01667	16
Merredin	-31.48094	118.27448	320
Meningie	-35.68637	139.34007	4
Melville	-28.18333	116.73333	379
Medina	-32.23406	115.79901	7
Meadows	-35.18021	138.7625	353
McLaren Vale	-35.21895	138.54326	76
McLaren Flat	-35.21667	138.58333	93
Maylands	-31.93097	115.89486	21
Marion	-35.00423	138.55313	28
Marino	-35.04468	138.51236	46
Margaret River	-33.95504	115.07599	98
Marble Bar	-21.17067	119.74441	177
Mannum	-34.91529	139.30325	33
Manning	-32.01594	115.86714	11
Manjimup	-34.24122	116.14564	289
Maningrida	-12.0483	134.22941	19
Mandurah	-32.5269	115.7217	1
Maitland	-34.37386	137.67333	192
Maddington	-32.05	115.98333	12
Macclesfield	-35.17182	138.83589	297
Lyndoch	-34.60124	138.89094	178
Lower Chittering	-31.58333	116.11667	231
Lobethal	-34.90455	138.87477	422
Little Hampton	-35.04225	138.86423	362
Lewiston	-34.60449	138.59125	25
Leonora	-28.88509	121.33074	385
Laverton	-28.62531	122.3994	464
Largs Bay	-34.82582	138.48619	6
Kwinana	-32.23013	115.78128	7
Kununurra	-15.77825	128.74208	51
Kojonup	-33.8305	117.15946	336
Kingston South East	-36.83073	139.8522	3
Kingscote	-35.6559	137.6393	14
Kersbrook	-34.78305	138.85091	353
Kenwick	-32.03333	115.96667	11
Kelmscott	-32.12434	116.0259	48
Katherine	-14.46517	132.26347	110
Katanning	-33.68787	117.5584	309
Karnup	-32.41894	115.79267	21
Kapunda	-34.33871	138.91644	256
Kalgoorlie	-30.74614	121.4742	387
Kalbarri	-27.7105	114.16505	13
Kadina	-33.96495	137.71634	46
Jarrahdale	-32.3358	116.05951	229
Jamestown	-33.20531	138.60503	456
Ingle Farm	-34.83333	138.63333	62
Hope Valley	-34.83333	138.7	132
Hindmarsh Island	-35.51014	138.86762	6
Herne Hill	-31.82553	116.0227	23
Harvey	-33.07863	115.91512	49
Happy Valley	-35.08333	138.53333	120
Hamersley	-31.84898	115.80757	26
Halls Creek	-18.22485	127.66647	416
Hahndorf	-35.02863	138.80779	341
Hackham	-35.15514	138.52509	75
Guildford	-31.9	115.96667	13
Greenock	-34.457	138.92719	269
Greenmount	-31.90072	116.0495	68
Grasmere	-35.01806	117.75556	6
Grange	-34.90223	138.49022	11
Gosnells	-32.081	116.0054	23
Gooseberry Hill	-31.95444	116.0492	244
Goolwa	-35.50159	138.78191	4
Golden Grove	-34.78333	138.73333	229
Glenelg	-34.98079	138.515	13
Gilles Plains	-34.85	138.65	95
Geraldton	-28.77897	114.61459	4
Gawler	-34.60251	138.74902	86
Fremantle	-32.05632	115.74557	7
Freeling	-34.45407	138.80868	192
Fitzroy Crossing	-18.19714	125.56663	117
Findon	-34.9	138.53333	12
Esperance	-33.85919	121.89164	10
Encounter Bay	-35.57419	138.60055	8
Echunga	-35.10354	138.79588	367
Dunsborough	-33.61476	115.10445	14
Donnybrook	-33.5713	115.82446	68
Dongara	-29.25818	114.93276	25
Chidlow	-31.86094	116.27243	299
Derby	-17.30295	123.62864	13
Denmark	-34.96067	117.35321	25
Port Denison	-29.27367	114.92068	3
Darwin	-12.46113	130.84185	31
Darlington	-35.03151	138.55527	93
Darlington	-31.91906	116.0812	143
Dampier	-20.66275	116.71256	31
Crystal Brook	-33.35256	138.20955	115
Craigburn Farm	-35.04046	138.6049	184
Crafers	-35	138.7	559
Cowell	-33.68227	136.92117	9
Cowaramup	-33.85036	115.10379	141
Cottesloe	-31.99426	115.75816	24
Coromandel Valley	-35.05	138.61667	184
Coogee	-32.11934	115.7665	7
Coober Pedy	-29.01415	134.75495	227
Collie	-33.36206	116.15617	190
Cleve	-33.7	136.5	196
Clare	-33.83325	138.61064	390
Cheltenham	-34.86788	138.52336	9
Ceduna	-32.1266	133.67271	6
Caversham	-31.88333	115.96667	4
Carnarvon	-24.88258	113.65713	4
Cardup	-32.25802	115.98512	57
Capel	-33.55808	115.56278	18
Cannington	-32.01625	115.93648	9
Campbelltown	-34.88333	138.66667	75
Byford	-32.22099	116.009	64
Busselton	-33.65249	115.3455	1
Burra	-33.67171	138.92835	472
Bunbury	-33.32711	115.64137	1
Bullsbrook	-31.66905	115.9999	30
Broome	-17.95538	122.23922	12
Brighton	-35.0182	138.52351	16
Bridgewater	-35.01397	138.76648	414
Bridgetown	-33.96242	116.13598	150
Boyanup	-33.48295	115.72838	40
Boulder	-30.78204	121.4912	362
Boddington	-32.80071	116.47522	219
Blackwood	-35.02139	138.61429	265
Birkenhead	-34.83685	138.49788	7
Birdwood	-34.81826	138.96478	390
Beverley	-32.10839	116.92736	200
Bentley	-32.00224	115.92473	20
Bellevue	-31.90116	116.02762	21
Belair	-34.99766	138.62077	311
Bedford Park	-35.02204	138.56815	93
Bedfordale	-32.17406	116.0504	237
Beaumont	-34.94899	138.66188	202
Bassendean	-31.90906	115.9437	19
Balhannah	-34.99094	138.82565	334
Balaklava	-34.14542	138.41148	70
Bakers Hill	-31.74692	116.45866	296
Australind	-33.2792	115.71504	8
Augusta	-34.31566	115.15922	37
Armadale	-32.14607	116.0093	54
Ardrossan	-34.42217	137.91907	25
Applecross	-32.01667	115.83333	14
Angle Vale	-34.64098	138.6461	36
Angaston	-34.50129	139.04625	353
Alice Springs	-23.69748	133.88362	612
Aldgate	-35.01667	138.73333	446
Albany	-35.02692	117.88369	90
Adelaide	-34.92866	138.59863	56
Eaton	-33.31664	115.70503	9
Binningup	-33.1483	115.69519	11
Seacliff	-35.03474	138.52288	40
Clapham	-34.98989	138.60158	71
Two Rocks	-31.49985	115.58737	17
Quinns Rocks	-31.67379	115.70372	45
East Fremantle	-32.03823	115.7676	40
Peppermint Grove	-31.99878	115.7682	19
Claremont	-31.97961	115.7823	20
Bicton	-32.02778	115.78333	27
Attadale	-32.02489	115.802	17
Shenton Park	-31.95575	115.79807	23
Dalkeith	-31.99517	115.7998	24
Jurien Bay	-30.30591	115.03825	7
Drummond Cove	-28.67379	114.6128	7
Warnbro	-32.34017	115.7473	9
Mullaloo	-31.77896	115.73676	16
Exmouth	-21.93063	114.12091	19
Alyangula	-13.85413	136.42129	23
Stuart Park	-12.4486	130.84249	27
Larrakeyah	-12.45527	130.83172	26
Leanyer	-12.36667	130.9	19
Ludmilla	-12.42032	130.85506	16
Fannie Bay	-12.42275	130.83627	16
Nightcliff	-12.38299	130.8517	21
Glen Iris	-33.33713	115.6743	5
Lower King	-34.95778	117.93833	14
Yungaburra	-17.27058	145.58335	703
Young	-34.3135	148.30107	438
Yoogali	-34.29944	146.08443	127
Yerrinbool	-34.36884	150.53848	477
Yeppoon	-23.12683	150.74406	-9999
Yenda	-34.24525	146.20273	131
Yea	-37.21067	145.42755	170
Yatala	-27.71667	153.21667	6
Yass	-34.84036	148.90987	486
Yarrawonga	-36.01923	145.99973	130
Yarraville	-37.81667	144.9	15
Yarraman	-26.84167	151.98138	443
Yarram	-38.56479	146.67557	25
Yarra Junction	-37.78192	145.6143	125
Yarragon	-38.20525	146.06079	86
Yarra Glen	-37.65794	145.37416	79
Yandina	-26.56165	152.95595	18
Yamba	-29.4375	153.35914	7
Yackandandah	-36.31371	146.83958	285
Wy Yung	-37.8	147.58333	79
Wyreema	-27.65583	151.85532	536
Wyongah	-33.27468	151.48898	9
Wyong	-33.28254	151.42327	16
Wynyard	-40.9897	145.72617	17
Wynnum	-27.44527	153.15813	29
Wyee	-33.18252	151.48804	25
Wurruk	-38.11667	147.03333	4
Wulkuraka	-27.61429	152.72191	24
Woy Woy	-33.48433	151.32471	4
Worrigee	-34.9	150.63333	5
Worongary	-28.05	153.35	39
Woree	-16.95	145.75	7
Woori Yallock	-37.78062	145.53819	159
Woorim	-27.06931	153.20427	9
Woonona	-34.34932	150.91443	12
Woombye	-26.66054	152.96947	26
Woolloomooloo	-33.87042	151.21968	6
Woolgoolga	-30.11058	153.20067	7
Woodridge	-27.63333	153.1	40
Woodgate	-25.1083	152.56254	10
Woodford	-33.73333	150.48333	604
Woodford	-26.95291	152.77747	131
Woodend	-37.35469	144.52902	558
Wonthaggi	-38.60586	145.59355	37
Wonga Park	-37.73333	145.26667	124
Wondai	-26.3177	151.87242	320
Wollongbar	-28.8182	153.39686	118
Wollert	-37.58333	145.03333	199
Wodonga	-36.12179	146.88809	167
Witta	-26.7	152.81667	442
Winton	-22.38185	143.0424	188
Wingham	-31.86676	152.36989	17
Windsor	-33.61309	150.81416	16
Windsor	-37.85344	144.99241	25
Windaroo	-27.74587	153.19339	22
Windang	-34.53333	150.86667	3
Winchelsea	-38.24485	143.98322	93
Wilton	-34.24053	150.69771	224
Williamtown	-32.80638	151.84361	6
Williamstown	-37.86349	144.899	13
Wilberforce	-33.56256	150.83784	18
Whittlesea	-37.51152	145.11836	198
White Rock	-16.97438	145.7633	12
Whitebridge	-32.97436	151.71614	100
Wheelers Hill	-37.9	145.18333	120
West Wyalong	-33.92373	147.20473	262
West Wallsend	-32.9	151.58333	43
West Tamworth	-31.10236	150.91447	411
West Pymble	-33.76667	151.13333	79
Westmead	-33.80383	150.98768	36
West Hoxton	-33.93388	150.83234	37
Westcourt	-26.8	150.15	290
Westbury	-41.52914	146.83914	184
Westbrook	-27.61667	151.86667	537
Wesburn	-37.76667	145.63333	124
Werris Creek	-31.34908	150.6487	389
Werribee	-37.9	144.66667	27
Wentworthville	-33.80652	150.96785	45
Wentworth Falls	-33.71033	150.37534	871
Wentworth	-34.10726	141.91315	38
Wendouree	-37.53078	143.82838	455
Wellington Point	-27.48333	153.25	2
Wellington	-32.55588	148.94508	304
Weipa	-12.62346	141.87883	16
Wee Waa	-30.2266	149.44041	194
Weetangera	-35.25	149.05	646
Waverton	-33.83863	151.20046	57
Waurn Ponds	-38.21667	144.28333	89
Wauchope	-31.45792	152.72617	26
Wattleglen	-37.66667	145.18333	68
Watsonia	-37.71667	145.08333	91
Warwick	-28.21901	152.03438	462
Warrnambool	-38.38176	142.48799	24
Warrimoo	-33.71667	150.6	231
Warren	-31.70224	147.83392	197
Warrawee	-33.72884	151.12051	184
Warrane	-42.85546	147.38297	44
Warrandyte	-37.75	145.23333	83
Warragul	-38.15912	145.93118	135
Warracknabeal	-36.25326	142.39281	109
Warialda	-29.54354	150.57542	346
Warburton	-37.75375	145.69037	159
Wantirna South	-37.88333	145.21667	71
Wantirna	-37.85	145.21667	91
Wangi Wangi	-33.07185	151.5984	9
Wangaratta	-36.35846	146.32056	151
Wandong	-37.3719	145.03207	365
Wandoan	-26.12285	149.96028	276
Wandin North	-37.78333	145.43333	181
Wamuran	-27.03909	152.86542	61
Wamberal	-33.41554	151.44559	45
Wallsend	-32.90133	151.66432	20
Walloon	-27.60545	152.66429	44
Wallington	-38.22641	144.51199	38
Wallerawang	-33.41096	150.06456	897
Wallan	-37.41625	144.97859	321
Wallalong	-32.69556	151.64957	12
Wallacia	-33.86577	150.64021	56
Walkerston	-21.16097	149.05814	26
Walgett	-30.02461	148.11566	135
Walcha	-30.98493	151.59335	1047
Waitara	-33.71092	151.1033	192
Wahroonga	-33.71816	151.11561	206
Wahgunyah	-36.01178	146.39714	141
Wagga Wagga	-35.12577	147.35375	201
Wacol	-27.58333	152.93333	38
Virginia	-27.38333	153.06667	8
Vineyard	-33.64995	150.85259	37
Villawood	-33.88434	150.98027	12
Victoria Point	-27.58329	153.31172	7
Vermont	-37.83616	145.19428	148
Vaucluse	-33.85549	151.27754	58
Valley Heights	-33.7	150.58333	323
Valla Beach	-30.59259	153.01131	33
Urunga	-30.49701	153.01422	22
Urraween	-25.29522	152.82206	10
Urangan	-25.29214	152.90535	11
Uralla	-30.6411	151.50069	1005
Upwey	-37.9	145.33333	219
Upper Coomera	-27.87683	153.28572	45
Upper Caboolture	-27.11667	152.88333	29
Unanderra	-34.45306	150.84746	13
Ulverstone	-41.16026	146.18242	18
Ulladulla	-35.35906	150.47247	32
Tyabb	-38.25	145.18333	36
Tweed Heads	-28.17671	153.5452	-9999
Turramurra	-33.73342	151.12849	183
Tuross Head	-36.05328	150.13322	49
Tuncurry	-32.17443	152.49876	4
Tumut	-35.30642	148.21818	316
Tumbi Vmbi	-33.36667	151.45	33
Tumbarumba	-35.77806	148.01172	646
Tully	-17.93264	145.92277	36
Tullamarine	-37.70128	144.881	96
Tugun	-28.15	153.5	5
Truganina	-37.81667	144.75	41
Trinity Beach	-16.78876	145.69682	17
Trentham	-37.38876	144.32164	703
Traralgon	-38.19528	146.5415	46
Trangie	-32.03147	147.98344	217
Trafalgar	-38.20906	146.15347	72
Townsville	-19.26639	146.80569	15
Toukley	-33.26367	151.53841	9
Torquay	-38.33085	144.32638	20
Torquay	-25.28496	152.87886	4
Toowoomba	-27.56056	151.95386	599
Toowong	-27.48333	152.98333	41
Toorak	-37.84165	145.01438	55
Tooradin	-38.21475	145.38325	6
Toongabbie	-33.78333	150.95	37
Toogoom	-25.25637	152.69025	3
Toogoolawah	-27.08661	152.37636	105
Tongala	-36.25466	144.95622	103
Tomerong	-35.05231	150.5865	49
Tomakin	-35.82335	150.18794	7
Tolga	-17.18557	145.47707	758
Tocumwal	-35.8115	145.56922	117
Tinonee	-31.93634	152.41425	28
Tin Can Bay	-25.91914	153.0032	11
Timboon	-38.48434	142.98033	81
Thornton	-32.78333	151.63333	22
Thornleigh	-33.73228	151.07895	171
Thornlands	-27.55751	153.26481	23
Thornbury	-37.75819	145.00583	63
Thomastown	-37.68333	145.01667	113
Thirroul	-34.31604	150.92142	13
Thirlmere	-34.20455	150.56767	298
The Rocks	-33.85923	151.2081	19
The Rock	-35.27302	147.11381	217
The Patch	-37.89187	145.40216	361
The Oaks	-34.07995	150.56998	289
The Entrance	-33.33876	151.4978	4
The Basin	-37.85	145.31667	171
Thabeban	-24.9	152.35	39
Tewantin	-26.39104	153.03432	15
Terrigal	-33.44815	151.44665	11
Terry Hills	-33.68333	151.23333	204
Terranora	-28.23832	153.50078	80
Terang	-38.24084	142.92123	137
Teralba	-32.96667	151.6	18
Tenterfield	-29.04946	152.01952	849
Tenambit	-32.73967	151.61293	28
Templestowe Lower	-37.76667	145.11667	74
Templestowe	-37.75405	145.14864	25
Tempe	-33.92335	151.1602	12
Temora	-34.44834	147.53558	297
Telarah	-32.72876	151.53453	3
Teesdale	-38.03333	144.05	118
Tea Gardens	-32.66351	152.15404	11
Tatura	-36.43962	145.22994	115
Tathra	-36.73126	149.98328	57
Tarro	-32.8	151.66667	0
Tarragindi	-27.52713	153.04556	49
Taroona	-42.9452	147.3484	93
Tarneit	-37.83634	144.65952	33
Taree	-31.91099	152.45387	30
Tara	-27.27613	150.45676	313
Tamworth	-31.09048	150.92905	565
Tamborine	-27.88333	153.13333	50
Tallebudgera	-28.15	153.43333	13
Tallangatta	-36.21791	147.17699	213
Tahmoor	-34.22246	150.59467	280
Table Top	-35.96667	147	248
Sydney	-33.86785	151.20732	1
Sydenham	-37.7	144.76667	115
Swansea	-33.08765	151.63745	4
Swan Hill	-35.33781	143.5544	75
Sutton	-35.16667	149.25	614
Sutherland	-34.031	151.05532	107
Surry Hills	-33.88374	151.21282	41
Surrey Hills	-37.81667	145.1	108
Surfers Paradise	-28.00274	153.42999	13
Sunshine	-37.78333	144.83333	40
Sunnybank	-27.58003	153.06064	44
Sunbury	-37.57742	144.72607	220
Strathpine	-27.30414	152.98977	8
Strathmerton	-35.92533	145.47865	110
Strathfieldsaye	-36.80667	144.35487	208
Strathfield	-33.88096	151.07986	39
Stratford	-37.9634	147.0826	25
Stockton	-32.90908	151.7836	5
Stawell	-37.05632	142.78088	254
Stanwell Park	-34.2261	150.98583	39
Stanthorpe	-28.65425	151.93388	796
Stanmore	-33.89407	151.16424	30
Springwood	-33.7	150.55	357
Springvale South	-37.96667	145.15	39
Springvale	-37.94853	145.15274	55
Springsure	-24.11478	148.08849	329
Spring Hill	-27.46141	153.02311	49
Spreyton	-41.23524	146.35108	46
Spotswood	-37.82975	144.88516	19
South Yarra	-37.83834	144.99149	37
Werribee South	-37.9475	144.71667	8
Southport	-27.96724	153.39796	7
South Melbourne	-37.83333	144.96667	9
South Grafton	-29.7076	152.92627	2
Sorrento	-38.33958	144.74126	29
Sorell	-42.78161	147.56267	17
Somerville	-38.21667	145.16667	65
Somerset	-41.04065	145.83055	11
Somersby	-33.36667	151.28333	252
Somers	-38.38134	145.15898	-9999
Soldiers Point	-32.7105	152.06979	11
Snug	-43.06669	147.25468	21
Smythesdale	-37.64308	143.68617	364
Smythes Creek	-37.6	143.78333	399
Smithton	-40.84587	145.12498	14
Smithfield	-33.85	150.93333	29
Slacks Creek	-27.65	153.15	13
Singleton	-32.56742	151.16603	45
Silvan	-37.81667	145.41667	224
Shorncliffe	-27.32759	153.08161	5
Shepparton	-36.38047	145.39867	115
Shellharbour	-34.58333	150.86667	6
Sheffield	-41.39947	146.33897	260
Sharon	-24.87593	152.26994	19
Seymour	-37.02655	145.13924	148
Seville	-37.79802	145.48763	151
Seven Hills	-33.78333	150.93333	47
Selby	-37.91667	145.38333	328
Sebastopol	-37.58532	143.83953	425
Seaford	-38.1	145.13333	7
Scottsdale	-41.1578	147.51727	202
Scoresby	-37.9	145.23333	66
Scone	-32.05014	150.86893	216
Schofields	-33.71667	150.86667	15
Scarness	-25.28405	152.856	8
Sawtell	-30.36459	153.10141	9
Sassafras	-37.86667	145.35	542
Sarina	-21.4191	149.21677	17
San Remo	-38.52547	145.37616	44
Sandringham	-37.95218	145.01129	31
Sandgate	-27.32198	153.06951	4
Sandford	-42.93333	147.5	8
